#;Transponder Type:;Transponder Code:;Date:;Time:;Event:;Unit #:;Antenna #:;Memo:;Custom:
69;Trovan Unique;0006CC12F0;24.06.2018;21:47:22;;0;-;;
70;Trovan Unique;0006CC12F0;24.06.2018;21:47:22;;0;-;;
71;Trovan Unique;0006B39652;24.06.2018;21:50:48;;0;-;;
72;Trovan Unique;00075CD221;24.06.2018;21:52:34;;0;-;;
73;Trovan Unique;0006B3A241;24.06.2018;21:53:53;;0;-;;
74;Trovan Unique;0006B3A241;24.06.2018;21:53:54;;0;-;;
75;Trovan Unique;0006B36684;24.06.2018;21:56:23;;0;-;;
76;Trovan Unique;0006B39A11;24.06.2018;22:02:09;;0;-;;
77;Trovan Unique;0006B39A11;24.06.2018;22:02:10;;0;-;;
78;Trovan Unique;0006B3ADE3;24.06.2018;22:03:12;;0;-;;
79;Trovan Unique;00074C2037;24.06.2018;22:09:35;;0;-;;
80;Trovan Unique;0006CC12F0;24.06.2018;22:25:25;;0;-;;
81;Trovan Unique;00075CD221;24.06.2018;22:37:12;;0;-;;
82;Trovan Unique;0006B3A241;24.06.2018;22:38:58;;0;-;;
83;Trovan Unique;0006CC12F0;24.06.2018;22:42:04;;0;-;;
84;Trovan Unique;0006B3ADE3;24.06.2018;22:42:23;;0;-;;
85;Trovan Unique;0006B3A241;24.06.2018;22:51:05;;0;-;;
86;Trovan Unique;0006B3ADE3;24.06.2018;22:51:24;;0;-;;
87;Trovan Unique;0006B3ADE3;24.06.2018;22:51:25;;0;-;;
88;Trovan Unique;0006CC12F0;24.06.2018;22:57:34;;0;-;;
89;Trovan Unique;0006B3ADE3;24.06.2018;23:00:12;;0;-;;
90;Trovan Unique;0006B3A241;24.06.2018;23:05:31;;0;-;;
91;Trovan Unique;0006B3ADE3;24.06.2018;23:06:20;;0;-;;
92;Trovan Unique;0006B3ADE3;24.06.2018;23:06:20;;0;-;;
93;Trovan Unique;0006CC12F0;24.06.2018;23:15:04;;0;-;;
94;Trovan Unique;0006B3A241;24.06.2018;23:16:19;;0;-;;
95;Trovan Unique;00075CD221;24.06.2018;23:18:36;;0;-;;
96;Trovan Unique;0006B3A241;24.06.2018;23:26:02;;0;-;;
97;Trovan Unique;0006B3A241;24.06.2018;23:26:03;;0;-;;
98;Trovan Unique;0006CC12F0;24.06.2018;23:48:23;;0;-;;
99;Trovan Unique;0006B3ADE3;24.06.2018;23:48:45;;0;-;;
100;Trovan Unique;0006B3A241;24.06.2018;23:54:43;;0;-;;
101;Trovan Unique;0006B39A11;24.06.2018;23:55:30;;0;-;;
102;Trovan Unique;0006CC12F0;25.06.2018;00:00:28;;0;-;;
103;Trovan Unique;0006B3ADE3;25.06.2018;00:05:20;;0;-;;
104;Trovan Unique;0006B3ADE3;25.06.2018;00:05:21;;0;-;;
105;Trovan Unique;0006B39A11;25.06.2018;00:14:03;;0;-;;
106;Trovan Unique;0006CC12F0;25.06.2018;00:14:40;;0;-;;
107;Trovan Unique;0006B3ADE3;25.06.2018;00:19:08;;0;-;;
108;Trovan Unique;0006B3A241;25.06.2018;00:19:15;;0;-;;
109;Trovan Unique;0006B3ADE3;25.06.2018;00:43:41;;0;-;;
110;Trovan Unique;0006B3ADE3;25.06.2018;00:43:42;;0;-;;
111;Trovan Unique;0006B3A241;25.06.2018;00:50:26;;0;-;;
112;Trovan Unique;0006CC12F0;25.06.2018;00:59:11;;0;-;;
113;Trovan Unique;0006B36684;25.06.2018;01:04:04;;0;-;;
114;Trovan Unique;0006B3ADE3;25.06.2018;01:04:33;;0;-;;
115;Trovan Unique;0006B3A241;25.06.2018;01:10:57;;0;-;;
116;Trovan Unique;0006B3A241;25.06.2018;01:10:58;;0;-;;
117;Trovan Unique;0006CC12F0;25.06.2018;01:19:52;;0;-;;
118;Trovan Unique;0006B3ADE3;25.06.2018;01:28:51;;0;-;;
119;Trovan Unique;0006B3ADE3;25.06.2018;01:28:52;;0;-;;
120;Trovan Unique;0006B3A241;25.06.2018;01:35:24;;0;-;;
121;Trovan Unique;0006CC12F0;25.06.2018;01:42:44;;0;-;;
122;Trovan Unique;0006B36684;25.06.2018;01:46:13;;0;-;;
123;Trovan Unique;0006B39A11;25.06.2018;01:47:37;;0;-;;
124;Trovan Unique;0006B39652;25.06.2018;01:49:05;;0;-;;
125;Trovan Unique;0006B3ADE3;25.06.2018;02:05:24;;0;-;;
126;Trovan Unique;0006CC12F0;25.06.2018;02:11:18;;0;-;;
127;Trovan Unique;0006CC12F0;25.06.2018;02:11:19;;0;-;;
128;Trovan Unique;0006B39652;25.06.2018;02:14:06;;0;-;;
129;Trovan Unique;0006B3ADE3;25.06.2018;02:16:30;;0;-;;
130;Trovan Unique;00075CD221;25.06.2018;02:16:51;;0;-;;
131;Trovan Unique;0006B39A11;25.06.2018;02:29:18;;0;-;;
132;Trovan Unique;0006B39A11;25.06.2018;02:29:19;;0;-;;
133;Trovan Unique;0006B39A11;25.06.2018;02:42:13;;0;-;;
134;Trovan Unique;0006B39A11;25.06.2018;03:02:22;;0;-;;
135;Trovan Unique;0006B36684;25.06.2018;03:12:40;;0;-;;
136;Trovan Unique;0006B36684;25.06.2018;03:12:41;;0;-;;
137;Trovan Unique;0006B36684;25.06.2018;03:31:36;;0;-;;
138;Trovan Unique;0006B3A241;25.06.2018;03:44:05;;0;-;;
139;Trovan Unique;0006B3A241;25.06.2018;03:44:06;;0;-;;
140;Trovan Unique;0006B3A241;25.06.2018;03:57:50;;0;-;;
141;Trovan Unique;0006B39652;25.06.2018;04:02:45;;0;-;;
142;Trovan Unique;0006B39A11;25.06.2018;04:02:49;;0;-;;
143;Trovan Unique;0006B39A11;25.06.2018;04:26:53;;0;-;;
144;Trovan Unique;0006B39A11;25.06.2018;04:26:54;;0;-;;
145;Trovan Unique;0006B39A11;25.06.2018;04:26:55;;0;-;;
146;Trovan Unique;00074C2037;25.06.2018;04:39:18;;0;-;;
147;Trovan Unique;0006B39A11;25.06.2018;04:53:14;;0;-;;
148;Trovan Unique;0006B3A241;25.06.2018;05:04:05;;0;-;;
149;Trovan Unique;0006B3A241;25.06.2018;05:04:06;;0;-;;
